run_time,model_name,search_type,grid_version,param_classifier__max_depth,param_classifier__n_estimators,mean_train_score,mean_test_score,std_test_score,rank_test_score,best_params,notes
2026-03-09 03:44:16,RF_pca,grid,v1_left,3,250,0.85,0.7805576308704062,0.5169811320754716,0.014517270989940633,9,"{""classifier__max_depth"": 1, ""classifier__n_estimators"": 100, ""reducer__n_components"": 0.85}",
2026-03-09 03:44:16,RF_pca,grid,v1_left,5,100,0.7,0.8538655771872088,0.5222641509433962,0.024641249384625665,8,"{""classifier__max_depth"": 1, ""classifier__n_estimators"": 100, ""reducer__n_components"": 0.85}",
2026-03-09 03:44:16,RF_pca,grid,v1_left,5,100,0.85,0.8965762717199917,0.5275471698113208,0.026511951804151383,4,"{""classifier__max_depth"": 1, ""classifier__n_estimators"": 100, ""reducer__n_components"": 0.85}",
2026-03-09 03:44:16,RF_pca,grid,v1_left,5,250,0.7,0.8707265027730863,0.4935849056603773,0.026511951804151383,16,"{""classifier__max_depth"": 1, ""classifier__n_estimators"": 100, ""reducer__n_components"": 0.85}",
2026-03-09 03:44:16,RF_pca,grid,v1_left,5,250,0.85,0.9120212416935987,0.5290566037735849,0.03178783349230594,3,"{""classifier__max_depth"": 1, ""classifier__n_estimators"": 100, ""reducer__n_components"": 0.85}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.0001,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.001,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.01,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,1,250,0.1,0.6253156646580529,0.5139622641509434,0.035431530850733584,5,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.0001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.01,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,2,250,0.1,0.6670962795129742,0.5033962264150944,0.0270647865313828,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.0001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.01,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,3,250,0.1,0.7376899834177875,0.5071698113207547,0.027688960494859072,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,5,250,0.0001,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,5,250,0.001,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,5,250,0.01,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_lasso,grid,v1_left,5,250,0.1,0.8763068744326521,0.5207547169811321,0.02823892367376559,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,1,250,0.0001,0.6321584943049412,0.5154716981132076,0.03329320000017023,9,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,1,250,0.001,0.6301233652812964,0.5283018867924528,0.039935868846257966,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,1,250,0.01,0.6340225134432255,0.5124528301886793,0.056548400588465476,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,1,250,0.1,0.6381457395566079,0.5154716981132076,0.0525382770836441,9,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,2,250,0.0001,0.6814085403682668,0.5124528301886793,0.03975001987098472,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,2,250,0.001,0.6864251865575535,0.5177358490566037,0.033361563932528815,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,2,250,0.01,0.6860299222844272,0.5056603773584906,0.05468444055165825,15,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,2,250,0.1,0.6968194232579397,0.4996226415094339,0.04506867509987506,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,3,250,0.0001,0.7583481707532157,0.5132075471698113,0.038260503715129277,11,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,3,250,0.001,0.7525733864715126,0.519245283018868,0.024756557685821468,5,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,3,250,0.01,0.7648440974860526,0.5252830188679245,0.042047964610367146,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,3,250,0.1,0.7696620977579414,0.5124528301886793,0.037234404176736624,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,5,250,0.0001,0.905114690961226,0.5184905660377358,0.036005616428306596,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,5,250,0.001,0.9056602370155751,0.5313207547169811,0.011295569469506234,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,5,250,0.01,0.9173088406447063,0.5177358490566037,0.029171544286924804,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_ridge,grid,v1_left,5,250,0.1,0.9264143189240805,0.5260377358490567,0.02345701172516234,3,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.001}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,1,250,0.0001,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,1,250,0.001,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,1,250,0.01,0.6541020464263485,0.5094339622641509,0.044200907062177566,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,1,250,0.1,0.6253156646580529,0.5139622641509434,0.035431530850733584,5,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,2,250,0.0001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,2,250,0.001,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,2,250,0.01,0.7197162715065624,0.5154716981132076,0.036005616428306596,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,2,250,0.1,0.6670962795129742,0.5033962264150944,0.0270647865313828,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,3,250,0.0001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,3,250,0.001,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,3,250,0.01,0.8132341803376159,0.5094339622641509,0.03863089476851238,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,3,250,0.1,0.7376899834177875,0.5071698113207547,0.027688960494859072,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,5,250,0.0001,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,5,250,0.001,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,5,250,0.01,0.9561601455542844,0.5064150943396226,0.030320467059019866,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:44:16,RF_stepwise_prefilter,grid,v1_left,5,250,0.1,0.8763068744326521,0.5207547169811321,0.02823892367376559,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 250, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_base,grid,v1_right,3,500,0.8872275135216408,0.48905660377358495,0.01730919991121466,8,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,3,750,0.8862961005047685,0.49207547169811316,0.0338025595117867,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,5,500,0.9818956899010267,0.5109433962264152,0.023457011725162336,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,5,750,0.9839531203527866,0.5064150943396226,0.027148838865818783,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,10,500,1.0,0.49962264150943403,0.027169811320754713,5,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,10,750,1.0,0.5033962264150944,0.02829937095736252,3,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,20,500,1.0,0.500377358490566,0.03251420260911398,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_base,grid,v1_right,20,750,1.0,0.49433962264150944,0.04262647923454471,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 500}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,3,500,0.9,0.8383873293942106,0.4935849056603773,0.0258593836966216,16,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,3,500,0.99,0.9226504190748607,0.500377358490566,0.019033238057235453,13,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,3,750,0.9,0.8423059894978205,0.49735849056603776,0.02926901045987217,14,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,3,750,0.99,0.9256344130608319,0.5033962264150943,0.01795528642018161,11,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,5,500,0.9,0.953339552318712,0.4950943396226415,0.027771123762979768,15,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,5,500,0.99,0.9889118738067714,0.5177358490566037,0.021266419326196783,5,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,5,750,0.9,0.9584054911743973,0.5003773584905661,0.029385543145557406,12,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,5,750,0.99,0.9903419591528595,0.5071698113207547,0.032073251865472864,7,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,10,500,0.9,1.0,0.5116981132075471,0.03207325186547287,6,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,10,500,0.99,1.0,0.5252830188679245,0.03142741556778416,4,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,10,750,0.9,1.0,0.5071698113207547,0.03663293916833689,7,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,10,750,0.99,1.0,0.5260377358490567,0.022464718590395793,3,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,20,500,0.9,1.0,0.5056603773584906,0.023505526796071596,10,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,20,500,0.99,1.0,0.5290566037735849,0.016431351741190366,2,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,20,750,0.9,1.0,0.5064150943396226,0.01776392799387142,9,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_pca,grid,v1_right,20,750,0.99,1.0,0.5343396226415095,0.02405641879322147,1,"{""classifier__max_depth"": 20, ""classifier__n_estimators"": 750, ""reducer__n_components"": 0.99}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,3,750,0.01,0.8862961005047685,0.49207547169811316,0.0338025595117867,11,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,3,750,0.1,0.7966442182747762,0.47622641509433955,0.028479943040170874,14,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,3,750,1.0,0.8586706765573577,0.47622641509433966,0.027565256404150446,13,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,3,750,10.0,0.8572016677921965,0.48,0.030786532912258312,12,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,0.01,0.9839531203527866,0.5064150943396226,0.027148838865818783,1,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,0.1,0.9266014749607283,0.47547169811320755,0.026144163133115125,16,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,1.0,0.9708544993925818,0.4754716981132076,0.02238852373462841,15,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,5,750,10.0,0.9664850582615092,0.4928301886792452,0.024985577897731086,10,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,0.01,1.0,0.5033962264150944,0.02829937095736252,3,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,0.1,1.0,0.49433962264150944,0.03943351087581322,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,1.0,1.0,0.5026415094339624,0.03888074527514341,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,10,750,10.0,1.0,0.5026415094339624,0.027148838865818786,4,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,0.01,1.0,0.49433962264150944,0.04262647923454471,7,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,0.1,1.0,0.4935849056603773,0.03946238932045696,9,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,1.0,1.0,0.5026415094339622,0.039606465700835994,6,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_lasso,grid,v1_right,20,750,10.0,1.0,0.5041509433962263,0.036084628189832206,2,"{""classifier__max_depth"": 5, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.01}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,0.01,0.8566629742978213,0.4860377358490566,0.028975628408230134,12,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,0.1,0.8506863370564677,0.48226415094339625,0.023188364521867493,13,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,1.0,0.8524509851153551,0.4784905660377358,0.03267148803307677,15,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,3,750,10.0,0.8524509851153551,0.4784905660377358,0.03267148803307677,15,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,0.01,0.9681062128804443,0.4800000000000001,0.01808173366145047,14,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,0.1,0.9636489286628871,0.4867924528301886,0.02883769535780045,11,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,1.0,0.9657387896047928,0.4943396226415094,0.023139184478122098,8,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,5,750,10.0,0.9657387896047928,0.4943396226415094,0.023139184478122098,8,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
2026-03-09 03:57:59,RF_ridge,grid,v1_right,10,750,0.01,1.0,0.48830188679245284,0.032775925661295786,10,"{""classifier__max_depth"": 10, ""classifier__n_estimators"": 750, ""feature_selector__estimator__C"": 0.1}",
